//X Y Z Point_Source_ID Scan_Angle_Rank Flightline_Edge Number_of_Returns Return_Number Time Intensity Classification
236445.23999023 548261.33000183 36.86000061 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.962271 38.000000 1.000000
236445.42999268 548261.04999924 36.81000137 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.962273 40.000000 1.000000
236445.59997559 548260.79000092 36.72999954 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.962276 39.000000 1.000000
236445.78002930 548260.52999878 36.68000031 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962278 21.000000 1.000000
236445.96002197 548260.25999832 36.63999939 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962281 40.000000 1.000000
236446.14001465 548259.99000168 36.52000046 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962283 89.000000 1.000000
236446.34002686 548259.68999863 36.49000168 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962286 60.000000 1.000000
236446.52001953 548259.43999863 36.50999832 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962289 28.000000 1.000000
236446.71997070 548259.15000153 36.45000076 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962291 40.000000 1.000000
236446.89001465 548258.88999939 36.43000031 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962294 40.000000 1.000000
236447.08001709 548258.61999893 36.38999939 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962296 39.000000 1.000000
236447.25000000 548258.36999893 36.36999893 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962299 84.000000 1.000000
236447.45001221 548258.08000183 36.40000153 168.000000 2.000000 0.000000 3.000000 1.000000 234371016.962302 42.000000 1.000000
236447.39001465 548258.08000183 35.38999939 168.000000 2.000000 0.000000 3.000000 2.000000 234371016.962302 28.000000 1.000000
236447.64001465 548257.79999924 36.38000107 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962304 19.000000 1.000000
236447.83001709 548257.52999878 36.36999893 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962307 46.000000 1.000000
236448.02001953 548257.25000000 36.40000153 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.962309 116.000000 1.000000
236448.21002197 548256.97999954 36.40999985 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962312 63.000000 1.000000
236448.39001465 548256.72999954 36.43999863 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962314 28.000000 1.000000
236448.58001709 548256.45999908 36.50999832 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962317 38.000000 1.000000
236448.77001953 548256.18000031 36.50999832 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962320 87.000000 1.000000
236448.97998047 548255.88999939 36.58000183 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962322 59.000000 1.000000
236449.15997314 548255.63000107 36.63000107 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962325 50.000000 1.000000
236449.35998535 548255.34999847 36.70999908 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962327 114.000000 1.000000
236449.53997803 548255.09000015 36.77000046 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962330 38.000000 1.000000
236449.72998047 548254.81999969 36.81000137 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962333 78.000000 1.000000
236449.90997314 548254.56999969 36.90999985 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962335 42.000000 1.000000
236450.11999512 548254.27999878 37.02000046 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962338 39.000000 1.000000
236450.30999756 548254.00000000 37.11000061 168.000000 2.000000 0.000000 3.000000 1.000000 234371016.962340 61.000000 1.000000
236450.19000244 548253.99000168 35.15000153 168.000000 2.000000 0.000000 3.000000 2.000000 234371016.962340 17.000000 1.000000
236450.51000977 548253.72999954 37.22999954 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.962343 53.000000 1.000000
236450.71002197 548253.45000076 37.36000061 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.962345 44.000000 1.000000
236450.90002441 548253.18999863 37.50000000 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.962348 79.000000 1.000000
236451.09002686 548252.93999863 37.61999893 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.962351 54.000000 1.000000
236451.28002930 548252.66999817 37.75999832 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.962353 100.000000 1.000000
236451.47998047 548252.40000153 37.93999863 168.000000 1.000000 0.000000 3.000000 1.000000 234371016.962356 38.000000 1.000000
236451.36999512 548252.36999893 36.09000015 168.000000 1.000000 0.000000 3.000000 2.000000 234371016.962356 42.000000 1.000000
236451.69000244 548252.11000061 38.09999847 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.962358 62.000000 1.000000
236451.86999512 548251.86000061 38.24000168 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.962361 64.000000 1.000000
236452.09002686 548251.56999969 38.47999954 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.962364 55.000000 1.000000
236452.27001953 548251.31999969 38.66999817 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.962366 69.000000 1.000000
236452.46997070 548251.06000137 38.86000061 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.962369 47.000000 1.000000
236452.65997314 548250.79999924 39.11000061 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.962371 48.000000 1.000000
236452.86999512 548250.52000046 39.31999969 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.962374 48.000000 1.000000
236453.07000732 548250.25000000 39.59000015 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.962376 47.000000 1.000000
236453.27001953 548249.99000168 39.81000137 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.962379 36.000000 1.000000
236453.46997070 548249.70999908 39.97999954 168.000000 1.000000 0.000000 1.000000 1.000000 234371016.962382 114.000000 1.000000
236453.67999268 548249.45000076 40.36000061 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.962384 116.000000 1.000000
236453.86999512 548249.20999908 40.63999939 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.962387 68.000000 1.000000
236454.07000732 548248.95000076 40.93999863 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.962389 49.000000 1.000000
236454.27001953 548248.68000031 41.24000168 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.962392 54.000000 1.000000
236454.48999023 548248.40000153 41.59000015 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.962395 78.000000 1.000000
236444.73999023 548261.43000031 37.27000046 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.968187 47.000000 1.000000
236444.91998291 548261.16999817 37.18999863 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.968189 35.000000 1.000000
236445.09997559 548260.88999939 37.11999893 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.968192 52.000000 1.000000
236445.28002930 548260.63000107 37.04999924 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.968194 50.000000 1.000000
236445.45001221 548260.36999893 36.97999954 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.968197 64.000000 1.000000
236445.64001465 548260.09999847 36.93999863 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968200 89.000000 1.000000
236445.82000732 548259.81999969 36.86999893 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968202 44.000000 1.000000
236446.02001953 548259.52999878 36.75999832 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968205 54.000000 1.000000
236446.19000244 548259.27999878 36.79999924 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968207 24.000000 1.000000
236446.39001465 548258.97999954 36.77000046 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968210 48.000000 1.000000
236446.57000732 548258.72999954 36.74000168 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968212 28.000000 1.000000
236446.75000000 548258.45999908 36.70999908 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968215 93.000000 1.000000
236446.91998291 548258.20000076 36.63999939 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968218 64.000000 1.000000
236447.13000488 548257.90999985 36.68999863 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968220 36.000000 1.000000
236447.32000732 548257.63999939 36.68000031 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968223 62.000000 1.000000
236447.51000977 548257.36000061 36.70000076 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968225 86.000000 1.000000
236447.70001221 548257.09000015 36.72000122 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968228 46.000000 1.000000
236447.89001465 548256.81999969 36.75000000 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968231 37.000000 1.000000
236448.07000732 548256.56000137 36.75999832 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968233 40.000000 1.000000
236448.25000000 548256.29999924 36.79999924 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968235 59.000000 1.000000
236448.45001221 548256.02000046 36.84999847 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968238 54.000000 1.000000
236448.65002441 548255.72999954 36.91999817 168.000000 2.000000 0.000000 3.000000 1.000000 234371016.968241 28.000000 1.000000
236448.54998779 548255.72000122 35.40000153 168.000000 2.000000 0.000000 3.000000 2.000000 234371016.968241 38.000000 1.000000
236448.83001709 548255.47000122 36.95000076 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968243 52.000000 1.000000
236449.03002930 548255.18000031 37.00999832 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968246 108.000000 1.000000
236449.21997070 548254.93000031 37.06999969 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968249 46.000000 1.000000
236449.40997314 548254.65999985 37.15999985 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968251 29.000000 1.000000
236449.59002686 548254.40999985 37.24000168 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968253 40.000000 1.000000
236449.79998779 548254.11999893 37.36000061 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968256 44.000000 1.000000
236449.98999023 548253.84000015 37.47999954 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968259 39.000000 1.000000
236450.17999268 548253.56999969 37.54999924 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.968262 61.000000 1.000000
236450.38000488 548253.29999924 37.68999863 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.968264 64.000000 1.000000
236450.58001709 548253.02999878 37.83000183 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.968267 65.000000 1.000000
236450.76000977 548252.77999878 37.95000076 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.968269 65.000000 1.000000
236450.96002197 548252.50999832 38.11000061 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.968272 95.000000 1.000000
236451.15002441 548252.24000168 38.25000000 168.000000 1.000000 0.000000 3.000000 1.000000 234371016.968274 48.000000 1.000000
236451.07000732 548252.22000122 36.79000092 168.000000 1.000000 0.000000 3.000000 2.000000 234371016.968274 40.000000 1.000000
236451.36999512 548251.95000076 38.45999908 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.968277 55.000000 1.000000
236451.54998779 548251.70000076 38.59999847 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.968280 63.000000 1.000000
236451.76000977 548251.40999985 38.81999969 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.968282 52.000000 1.000000
236451.95001221 548251.15999985 39.02999878 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.968285 53.000000 1.000000
236452.14001465 548250.90000153 39.20000076 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.968287 50.000000 1.000000
236452.33001709 548250.65000153 39.43000031 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.968290 47.000000 1.000000
236452.54998779 548250.36000061 39.66999817 168.000000 1.000000 0.000000 1.000000 1.000000 234371016.968293 117.000000 1.000000
236452.75000000 548250.09000015 39.90999985 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.968295 39.000000 1.000000
236452.95001221 548249.81999969 40.13999939 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.968298 62.000000 1.000000
236453.15002441 548249.56000137 40.45999908 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.968301 32.000000 1.000000
236453.34997559 548249.29999924 40.72000122 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.968303 45.000000 1.000000
236453.54998779 548249.04999924 41.00999832 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.968305 95.000000 1.000000
236453.73999023 548248.79000092 41.27000046 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.968308 79.000000 1.000000
236453.95001221 548248.52000046 41.58000183 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.968311 81.000000 1.000000
236444.64001465 548261.02999878 37.47000122 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.974108 115.000000 1.000000
236444.82000732 548260.75000000 37.40999985 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.974110 52.000000 1.000000
236445.00000000 548260.47999954 37.31999969 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.974113 66.000000 1.000000
236445.17999268 548260.22999954 37.27999878 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.974116 123.000000 1.000000
236445.35998535 548259.95999908 37.20999908 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974118 47.000000 1.000000
236445.54998779 548259.68000031 37.18999863 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974121 33.000000 1.000000
236445.73999023 548259.38999939 37.13999939 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974123 24.000000 1.000000
236445.91998291 548259.13999939 37.09000015 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974126 63.000000 1.000000
236446.10998535 548258.84999847 37.00000000 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974129 81.000000 1.000000
236446.28997803 548258.59000015 37.02999878 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974131 119.000000 1.000000
236446.46997070 548258.31999969 36.97999954 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974133 60.000000 1.000000
236446.65002441 548258.06000137 37.00000000 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974136 36.000000 1.000000
236446.84997559 548257.77999878 36.97000122 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974139 38.000000 1.000000
236447.03997803 548257.50000000 37.00000000 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974141 73.000000 1.000000
236447.22998047 548257.22999954 37.00000000 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974144 99.000000 1.000000
236447.41998291 548256.95000076 37.02000046 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974147 37.000000 1.000000
236447.60998535 548256.68000031 37.02000046 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974149 40.000000 1.000000
236447.78997803 548256.43000031 37.04999924 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974151 95.000000 1.000000
236447.96997070 548256.15999985 37.09999847 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974154 100.000000 1.000000
236448.16998291 548255.88000107 37.15000153 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974157 21.000000 1.000000
236448.36999512 548255.59000015 37.16999817 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974160 29.000000 1.000000
236448.54998779 548255.34000015 37.25000000 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974162 41.000000 1.000000
236448.75000000 548255.04999924 37.24000168 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974165 127.000000 1.000000
236448.92999268 548254.79000092 37.36000061 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974167 33.000000 1.000000
236449.11999512 548254.52999878 37.45999908 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974170 29.000000 1.000000
236449.30999756 548254.25999832 37.56000137 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974172 42.000000 1.000000
236449.51000977 548253.99000168 37.61999893 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974175 37.000000 1.000000
236449.71997070 548253.70000076 37.75999832 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974178 36.000000 1.000000
236449.90002441 548253.43999863 37.88999939 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.974180 57.000000 1.000000
236450.09997559 548253.15999985 37.97000122 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.974183 85.000000 1.000000
236450.28997803 548252.90000153 38.11999893 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.974185 53.000000 1.000000
236450.47998047 548252.63999939 38.27999878 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.974188 50.000000 1.000000
236450.66998291 548252.38000107 38.40000153 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.974191 71.000000 1.000000
236450.88000488 548252.09000015 38.58000183 168.000000 1.000000 0.000000 3.000000 1.000000 234371016.974193 59.000000 1.000000
236450.80999756 548252.08000183 37.43000031 168.000000 1.000000 0.000000 3.000000 2.000000 234371016.974193 22.000000 1.000000
236451.08001709 548251.81999969 38.75999832 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.974196 43.000000 1.000000
236451.27001953 548251.56000137 38.93000031 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.974198 54.000000 1.000000
236451.47998047 548251.29000092 39.13999939 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.974201 96.000000 1.000000
236451.66998291 548251.02000046 39.34000015 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.974203 42.000000 1.000000
236451.85998535 548250.77000046 39.52000046 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.974206 63.000000 1.000000
236452.05999756 548250.50999832 39.74000168 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.974209 41.000000 1.000000
236452.25000000 548250.24000168 39.90000153 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.974211 110.000000 1.000000
236452.46997070 548249.95000076 40.22000122 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.974214 55.000000 1.000000
236452.66998291 548249.70000076 40.49000168 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.974216 49.000000 1.000000
236452.88000488 548249.41999817 40.77000046 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.974219 37.000000 1.000000
236453.07000732 548249.16999817 41.06000137 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.974221 72.000000 1.000000
236453.27001953 548248.90999985 41.31000137 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.974224 44.000000 1.000000
236453.45001221 548248.65999985 41.56999969 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.974227 96.000000 1.000000
236444.59997559 548260.61000061 37.65000153 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.980029 89.000000 1.000000
236444.77001953 548260.36000061 37.59999847 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.980032 94.000000 1.000000
236444.95001221 548260.09000015 37.54000092 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.980034 50.000000 1.000000
236445.13000488 548259.83000183 37.50999832 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980037 36.000000 1.000000
236445.32000732 548259.54000092 37.45999908 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980039 27.000000 1.000000
236445.51000977 548259.27000046 37.40999985 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980042 99.000000 1.000000
236445.70001221 548258.99000168 37.36000061 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980045 36.000000 1.000000
236445.88000488 548258.72000122 37.36000061 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980047 103.000000 1.000000
236446.05999756 548258.45000076 37.20999908 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980050 83.000000 1.000000
236446.23999023 548258.18999863 37.25000000 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980052 45.000000 1.000000
236446.42999268 548257.93000031 37.25999832 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980055 30.000000 1.000000
236446.61999512 548257.65000153 37.27000046 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980058 47.000000 1.000000
236446.82000732 548257.36000061 37.27999878 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980060 66.000000 1.000000
236447.00000000 548257.09999847 37.25999832 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980063 41.000000 1.000000
236447.20001221 548256.81000137 37.27999878 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980065 50.000000 1.000000
236447.36999512 548256.56000137 37.31999969 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980068 48.000000 1.000000
236447.55999756 548256.29000092 37.34999847 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980070 39.000000 1.000000
236447.73999023 548256.02999878 37.36000061 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980073 53.000000 1.000000
236447.94000244 548255.75000000 37.40999985 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980076 40.000000 1.000000
236448.14001465 548255.47000122 37.47000122 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980078 56.000000 1.000000
236448.33001709 548255.20000076 37.50000000 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980080 58.000000 1.000000
236448.53002930 548254.91999817 37.59000015 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980083 77.000000 1.000000
236448.71002197 548254.65000153 37.66999817 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980086 50.000000 1.000000
236448.89001465 548254.40000153 37.75999832 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980089 53.000000 1.000000
236449.09002686 548254.13000107 37.83000183 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980091 64.000000 1.000000
236449.28002930 548253.86000061 37.95999908 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980094 42.000000 1.000000
236449.48999023 548253.56999969 38.04999924 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980096 52.000000 1.000000
236449.66998291 548253.31000137 38.15000153 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.980099 70.000000 1.000000
236449.88000488 548253.02999878 38.27999878 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.980101 53.000000 1.000000
236450.05999756 548252.77000046 38.40000153 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.980104 47.000000 1.000000
236450.26000977 548252.50999832 38.56000137 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.980107 50.000000 1.000000
236450.44000244 548252.25000000 38.70000076 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.980109 39.000000 1.000000
236450.65002441 548251.97000122 38.86000061 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.980112 82.000000 1.000000
236450.84997559 548251.68999863 39.02000046 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.980114 71.000000 1.000000
236451.04998779 548251.43000031 39.22000122 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.980117 42.000000 1.000000
236451.25000000 548251.15999985 39.43000031 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.980119 50.000000 1.000000
236451.45001221 548250.88999939 39.63000107 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.980122 47.000000 1.000000
236451.63000488 548250.63999939 39.75999832 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.980125 67.000000 1.000000
236451.83001709 548250.38000107 40.00999832 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.980127 79.000000 1.000000
236452.03002930 548250.09999847 40.27999878 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.980130 48.000000 1.000000
236452.25000000 548249.81999969 40.54999924 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.980132 118.000000 1.000000
236452.44000244 548249.56999969 40.79000092 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.980135 42.000000 1.000000
236452.65002441 548249.29000092 41.04999924 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.980138 61.000000 1.000000
236452.84002686 548249.04999924 41.36999893 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.980140 47.000000 1.000000
236453.03002930 548248.77999878 41.54000092 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.980143 89.000000 1.000000
236444.65002441 548259.97999954 37.86999893 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.985953 82.000000 1.000000
236444.82000732 548259.72000122 37.81000137 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.985955 44.000000 1.000000
236445.01000977 548259.43000031 37.74000168 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.985958 58.000000 1.000000
236445.20001221 548259.15000153 37.70999908 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.985961 40.000000 1.000000
236445.39001465 548258.88000107 37.65999985 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.985963 62.000000 1.000000
236445.57000732 548258.61000061 37.65000153 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.985966 49.000000 1.000000
236445.76000977 548258.34000015 37.63000107 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.985968 36.000000 1.000000
236445.94000244 548258.08000183 37.58000183 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.985971 26.000000 1.000000
236446.11999512 548257.81000137 37.59000015 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.985973 58.000000 1.000000
236446.29998779 548257.52999878 37.47999954 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.985976 93.000000 1.000000
236446.51000977 548257.25000000 37.54999924 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.985979 81.000000 1.000000
236446.69000244 548256.99000168 37.56999969 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.985981 52.000000 1.000000
236446.89001465 548256.70000076 37.59999847 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.985984 42.000000 1.000000
236447.07000732 548256.45000076 37.61999893 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.985987 39.000000 1.000000
236447.25000000 548256.18000031 37.65000153 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.985989 50.000000 1.000000
236447.41998291 548255.91999817 37.47000122 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.985991 41.000000 1.000000
236447.63000488 548255.63000107 37.72000122 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.985994 69.000000 1.000000
236447.83001709 548255.34999847 37.79000092 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.985997 60.000000 1.000000
236448.02001953 548255.09000015 37.84000015 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.985999 43.000000 1.000000
236448.21002197 548254.81000137 37.91999817 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.986002 38.000000 1.000000
236448.40002441 548254.54000092 37.95999908 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.986005 47.000000 1.000000
236448.58001709 548254.29000092 38.06000137 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.986007 29.000000 1.000000
236448.78002930 548254.02000046 38.13999939 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.986009 39.000000 1.000000
236448.96997070 548253.75000000 38.25000000 168.000000 2.000000 0.000000 3.000000 1.000000 234371016.986012 33.000000 1.000000
236448.90997314 548253.74000168 37.31000137 168.000000 2.000000 0.000000 3.000000 2.000000 234371016.986012 40.000000 1.000000
236449.17999268 548253.45999908 38.34999847 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.986015 51.000000 1.000000
236449.35998535 548253.20000076 38.45000076 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.986017 42.000000 1.000000
236449.57000732 548252.91999817 38.59000015 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.986020 112.000000 1.000000
