//X Y Z Point_Source_ID User_Data Scan_Angle_Rank Number_of_Returns Return_Number Time Intensity Classification
223035.21000671 536576.94999695 39.75999832 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.144747 245.000000 6.000000
223034.66999817 536577.16999817 26.40999985 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.144747 23.000000 6.000000
223034.94000244 536577.05999756 39.75999832 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.144750 328.000000 6.000000
223034.44999695 536577.26000214 27.53000069 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.144750 159.000000 6.000000
223034.63000488 536577.18000031 39.75000000 162.000000 2.000000 -3.000000 3.000000 1.000000 143024622.144752 110.000000 6.000000
223034.58000183 536577.19999695 38.54999924 162.000000 2.000000 -3.000000 3.000000 2.000000 143024622.144752 88.000000 6.000000
223034.13000488 536577.37999725 27.55999947 162.000000 2.000000 -3.000000 3.000000 3.000000 143024622.144752 52.000000 6.000000
223034.36000061 536577.27999878 39.70999908 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.144755 30.000000 6.000000
223034.32000732 536577.30000305 38.75999832 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.144755 212.000000 6.000000
223034.05999756 536577.40000153 39.08000183 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.144757 100.000000 6.000000
223033.72000122 536577.54000092 31.17000008 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.144757 31.000000 6.000000
223033.80000305 536577.50000000 39.31999969 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.144760 83.000000 6.000000
223033.64999390 536577.55999756 35.86999893 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.144760 94.000000 6.000000
223033.49000549 536577.62000275 39.18999863 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.144763 199.000000 6.000000
223033.17999268 536577.73999786 38.88999939 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.144765 253.000000 6.000000
223032.88999939 536577.86000061 38.47999954 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.144768 138.000000 6.000000
223031.77000427 536578.31999969 13.55000019 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.144768 37.000000 6.000000
223032.30999756 536578.08999634 32.04999924 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.144771 90.000000 6.000000
223031.44999695 536578.44000244 13.32999992 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.144771 53.000000 6.000000
223032.02999878 536578.19999695 32.27000046 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.144773 150.000000 6.000000
223031.75999451 536578.30000305 32.49000168 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.144776 65.000000 6.000000
223031.53999329 536578.38999939 33.77000046 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.144778 91.000000 6.000000
223031.24000549 536578.51000214 33.72000122 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.144781 12.000000 6.000000
223046.89999390 536572.68000031 13.57999992 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.150774 243.000000 6.000000
223046.60000610 536572.80000305 13.55000019 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.150777 101.000000 6.000000
223046.28999329 536572.91999817 13.60000038 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.150780 224.000000 6.000000
223046.10000610 536572.98999786 19.92000008 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.150782 289.000000 6.000000
223046.00000000 536573.02999878 13.64999962 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.150782 110.000000 6.000000
223045.72000122 536573.13999939 13.68999958 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.150785 132.000000 6.000000
223045.44000244 536573.25000000 15.19999981 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.150787 872.000000 6.000000
223045.32000732 536573.29000092 25.46999931 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.150790 221.000000 6.000000
223045.30999756 536573.29000092 24.73999977 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.150790 214.000000 6.000000
223044.88000488 536573.45999908 18.70000076 162.000000 2.000000 -1.000000 3.000000 1.000000 143024622.150793 21.000000 6.000000
223044.86000061 536573.47000122 17.56999969 162.000000 2.000000 -1.000000 3.000000 2.000000 143024622.150793 82.000000 6.000000
223044.78999329 536573.50000000 13.85000038 162.000000 2.000000 -1.000000 3.000000 3.000000 143024622.150793 45.000000 6.000000
223044.74000549 536573.51999664 25.54999924 162.000000 2.000000 -1.000000 4.000000 1.000000 143024622.150795 127.000000 6.000000
223044.72000122 536573.51999664 24.65999985 162.000000 2.000000 -1.000000 4.000000 2.000000 143024622.150795 55.000000 6.000000
223044.58999634 536573.58000183 17.69000053 162.000000 2.000000 -1.000000 4.000000 3.000000 143024622.150795 39.000000 6.000000
223044.52000427 536573.61000061 13.89000034 162.000000 2.000000 -1.000000 4.000000 4.000000 143024622.150795 31.000000 6.000000
223044.27999878 536573.69999695 17.80999947 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.150798 177.000000 6.000000
223044.19999695 536573.73000336 13.97000027 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.150798 24.000000 6.000000
223044.02000427 536573.80000305 19.17000008 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.150800 294.000000 6.000000
223043.72000122 536573.91999817 19.12999916 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.150803 116.000000 6.000000
223043.80000305 536573.87999725 35.40000153 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.150805 61.000000 6.000000
223043.44999695 536574.01999664 19.12000084 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.150805 79.000000 6.000000
223043.49000549 536574.00000000 35.56000137 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.150808 28.000000 6.000000
223043.13000488 536574.15000153 19.12000084 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.150808 109.000000 6.000000
223043.22999573 536574.09999847 36.70999908 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.150811 32.000000 6.000000
223042.83000183 536574.26999664 19.11000061 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.150811 63.000000 6.000000
223042.52999878 536574.37999725 19.12000084 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.150813 100.000000 6.000000
223042.63999939 536574.33000183 36.31999969 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.150816 151.000000 6.000000
223042.27000427 536574.48000336 32.43999863 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.150818 166.000000 6.000000
223041.96000671 536574.61000061 19.75000000 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.150818 119.000000 6.000000
223042.08000183 536574.55000305 36.04999924 162.000000 2.000000 -2.000000 3.000000 1.000000 143024622.150821 23.000000 6.000000
223042.08000183 536574.55000305 36.04999924 162.000000 2.000000 -2.000000 3.000000 2.000000 143024622.150821 23.000000 6.000000
223041.66000366 536574.73000336 19.12000084 162.000000 2.000000 -2.000000 3.000000 3.000000 143024622.150821 70.000000 6.000000
223041.53999329 536574.76999664 25.95000076 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.150823 207.000000 6.000000
223041.50000000 536574.77999878 24.70000076 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.150823 414.000000 6.000000
223041.05999756 536574.95999908 19.12999916 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.150826 84.000000 6.000000
223040.75000000 536575.08000183 19.11000061 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.150829 91.000000 6.000000
223040.47000122 536575.19000244 19.12999916 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.150831 42.000000 6.000000
223040.14999390 536575.31999969 19.12999916 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.150834 26.000000 6.000000
223040.28999329 536575.25000000 34.00000000 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.150836 205.000000 6.000000
223039.74000549 536575.47000122 24.67000008 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.150839 385.000000 6.000000
223039.60000610 536575.52999878 19.96999931 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.150839 276.000000 6.000000
223039.72000122 536575.47000122 33.43000031 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.150841 125.000000 6.000000
223039.28999329 536575.65000153 19.12000084 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.150841 15.000000 6.000000
223039.63999939 536575.50000000 40.75000000 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.150844 173.000000 6.000000
223039.58000183 536575.52999878 38.79999924 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.150844 12.000000 6.000000
223039.35000610 536575.61000061 40.65000153 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.150847 155.000000 6.000000
223038.66999817 536575.88999939 19.09000015 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.150847 14.000000 6.000000
223039.07000732 536575.72000122 40.59000015 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.150849 162.000000 6.000000
223038.83999634 536575.81999969 33.49000168 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.150849 114.000000 6.000000
223038.77999878 536575.83999634 40.52000046 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.150852 229.000000 6.000000
223038.55000305 536575.93000031 33.45999908 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.150852 435.000000 6.000000
223038.49000549 536575.94999695 40.43000031 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.150854 173.000000 6.000000
223038.25999451 536576.05000305 33.43999863 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.150854 119.000000 6.000000
223038.22000122 536576.05999756 40.36000061 162.000000 2.000000 -2.000000 3.000000 1.000000 143024622.150857 222.000000 6.000000
223037.63999939 536576.30000305 23.07999992 162.000000 2.000000 -2.000000 3.000000 2.000000 143024622.150857 38.000000 6.000000
223037.50999451 536576.33999634 19.37000084 162.000000 2.000000 -2.000000 3.000000 3.000000 143024622.150857 13.000000 6.000000
223037.96000671 536576.16000366 40.90000153 162.000000 2.000000 -2.000000 4.000000 1.000000 143024622.150860 52.000000 6.000000
223037.94000244 536576.16999817 40.27999878 162.000000 2.000000 -2.000000 4.000000 2.000000 143024622.150860 149.000000 6.000000
223037.39999390 536576.38999939 24.60000038 162.000000 2.000000 -2.000000 4.000000 3.000000 143024622.150860 9.000000 6.000000
223037.35000610 536576.41000366 23.18000031 162.000000 2.000000 -2.000000 4.000000 4.000000 143024622.150860 27.000000 6.000000
223037.66999817 536576.26999664 40.93999863 162.000000 2.000000 -2.000000 3.000000 1.000000 143024622.150862 147.000000 6.000000
223037.16999817 536576.48000336 26.45000076 162.000000 2.000000 -2.000000 3.000000 2.000000 143024622.150862 41.000000 6.000000
223037.10000610 536576.50000000 24.69000053 162.000000 2.000000 -2.000000 3.000000 3.000000 143024622.150862 49.000000 6.000000
223037.36999512 536576.38999939 40.93999863 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.150865 234.000000 6.000000
223036.61000061 536576.69999695 19.73999977 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.150865 505.000000 6.000000
223037.10000610 536576.48999786 40.93999863 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.150867 312.000000 6.000000
223036.33999634 536576.80999756 19.77000046 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.150867 131.000000 6.000000
223036.80000305 536576.61000061 40.97000122 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.150870 263.000000 6.000000
223036.75999451 536576.62999725 39.95999908 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.150870 94.000000 6.000000
223036.52999878 536576.70999908 40.88000107 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.150873 131.000000 6.000000
223036.50000000 536576.73000336 39.88000107 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.150873 76.000000 6.000000
223036.24000549 536576.83000183 40.65999985 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.150875 170.000000 6.000000
223035.97000122 536576.94000244 40.52000046 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.150878 180.000000 6.000000
223035.41999817 536577.16000366 26.38999939 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.150878 19.000000 6.000000
223035.66000366 536577.05000305 40.38000107 162.000000 2.000000 -2.000000 3.000000 1.000000 143024622.150880 190.000000 6.000000
223035.11999512 536577.27999878 26.63999939 162.000000 2.000000 -2.000000 3.000000 2.000000 143024622.150880 32.000000 6.000000
223035.05000305 536577.30999756 24.65999985 162.000000 2.000000 -2.000000 3.000000 3.000000 143024622.150880 106.000000 6.000000
223035.36999512 536577.16999817 40.20000076 162.000000 2.000000 -2.000000 3.000000 1.000000 143024622.150883 47.000000 6.000000
223035.33999634 536577.18000031 39.56999969 162.000000 2.000000 -2.000000 3.000000 2.000000 143024622.150883 177.000000 6.000000
223035.27999878 536577.20999908 37.93000031 162.000000 2.000000 -2.000000 3.000000 3.000000 143024622.150883 35.000000 6.000000
223035.05000305 536577.30000305 39.50999832 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.150885 233.000000 6.000000
223034.22999573 536577.62999725 19.28000069 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.150885 89.000000 6.000000
223034.75999451 536577.41000366 39.40000153 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.150888 256.000000 6.000000
223034.22000122 536577.62999725 26.45000076 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.150888 49.000000 6.000000
223034.47000122 536577.51999664 39.31999969 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.150891 258.000000 6.000000
223033.92999268 536577.73999786 26.39999962 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.150891 15.000000 6.000000
223034.21000671 536577.62999725 39.25999832 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.150893 328.000000 6.000000
223033.97000122 536577.72000122 33.56999969 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.150893 34.000000 6.000000
223033.91999817 536577.73999786 39.16999817 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.150896 279.000000 6.000000
223033.61999512 536577.86000061 39.02999878 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.150898 65.000000 6.000000
223032.50999451 536578.30999756 13.60000038 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.150898 24.000000 6.000000
223032.99000549 536578.11000061 31.45999908 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.150901 132.000000 6.000000
223032.72000122 536578.20999908 31.70000076 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.150904 16.000000 6.000000
223031.91000366 536578.54000092 13.53999996 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.150904 66.000000 6.000000
223032.24000549 536578.40000153 33.95999908 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.150909 28.000000 6.000000
223031.94999695 536578.51000214 33.88999939 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.150911 113.000000 6.000000
223047.07000732 536572.94999695 14.01000023 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.156910 168.000000 6.000000
223046.75999451 536573.06999969 13.51000023 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.156913 101.000000 6.000000
223046.55999756 536573.15000153 19.92000008 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.156915 475.000000 6.000000
223046.16999817 536573.30000305 13.61999989 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.156918 182.000000 6.000000
223045.88000488 536573.41999817 13.65999985 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.156920 158.000000 6.000000
223045.61000061 536573.51999664 15.21000004 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.156923 1098.000000 6.000000
223045.47999573 536573.56999969 25.12000084 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.156926 209.000000 6.000000
223045.41999817 536573.58999634 21.70000076 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.156926 15.000000 6.000000
223045.16000366 536573.69999695 24.73999977 162.000000 2.000000 -1.000000 3.000000 1.000000 143024622.156928 104.000000 6.000000
223045.03999329 536573.75000000 18.14999962 162.000000 2.000000 -1.000000 3.000000 2.000000 143024622.156928 21.000000 6.000000
